index,textDisplay
1790,3億回再生おめでとうございます最初3億回再生はバカだろって言ってしまいましたwまさに最強で無敵のアイドルですね1:44
1791,素晴らしい
1792,この曲まだ聞いてる人🤚☟
1793,苺プロは最強だ🔥
1794,大好きだよB小町!!!!!!
1795,君と君にだけは言えずにいたけどやっと言えたこれは絶対嘘じゃない愛してる子供に長く会えてない親としては何度聞いても涙止まらない
1796,いつも通り素敵な曲でした
1797,今おべっせどぃthてぃっそんg
1798,やはり人気アニメの主題歌はよく伸びる
1799,あなたの歌が大好きです英語で何といいますか
1800,てん
1801,一年間ずっと人気一位になっててほしいガチでそんぐらいヤバイ曲過ぎる三億再生おめでとうございます🎉
1802,みんなおらにカを分けて高評価を増やしてくれ
1803,3億點閱率🎉🎉
1804,太扯剛看到有貼文說超過怪物才過來看扯只能說扯
1805,二期でOPED曲も替わるだろうけど二期でもOPED曲1期の曲にして欲しいな
1806,また人気アニメからの主題歌オファーが来て次の神曲を生みさらにオファー…神曲…と完全な勝ちループが始まり出してる気がするikuraもどんどん上手くなってるしこの先10年くらいYOASOBI覇権時代が来ちゃうんじゃないか
1807,レコ大だな…
1808,2025年も見てる人いる?
1809,3億再生おめでとうございますッッッッッッッッ!!!!!!!㊗️🎉🎊むしろこっちが3億回も再生させてもらえてありがとうございますだ
1810,本日の再生数は978525回…です…先週の今日が1010641回なので先週比は96.8%です2023年9月7日3億超えた後もなんとか毎日100万を維持していましたがついに下回ってしまいました…この曲は日本の音楽史を造ったと思いますまぁこれからも造ってくんだけどね😂
1811,勢いが止まらないわ
1812,0:35ここからがめっちゃかわいい
1813,🎉祝3億回再生🎉
1814,ここまで飽きない曲も珍しいな
1815,葬送のフリーレンの曲が良すぎる(私的だが)これ分散してしまうだろうな
1816,レコ大紅白などブーストは残ってるが仮にいつか実写版推しの子が決まった場合は間違いなくこれが主題歌になるはずだからまだまだ伸び代は残ってる
1817,全然飽きない…自分の推しみたい音程が癖になるんだろうな
1818,ルビー可愛すぎやろ
1819,最後はストーカーに殺されるんだよね元カレと同じ名前に近くてわろた
1820,rabさんの動画から来ました本家の聴いてさらに感動しました😂
1821,推しのことを考えながら聴きたい曲ですね❤
1822,歌が神なんよ
1823,もう3億回再生どこまで伸びるんだこれからもリピします
1824,2024年でまだ見てる人ー🙋‍♂️
1825,分かったコード進行がたまらなくいいんだよだから離れられないんだよ
1826,中毒性ナンバーワンソング
1827,ついにこの日がきてしまったかも…5ヶ月近い間よく耐えたよ…1時間半後このコメントが全くの的外れであったと願いたい
1828,今までいろんな曲に神曲って言ってきたけどガチの神曲に出会ってしまった安売りするんじゃなかった…
1829,さすがにすごすぎる
1830,正直この曲聴くためだけに推しの子見てる
1831,最後まで見てみたら最高だったですそれが…あっやっと言えたそれは絶対嘘じゃない愛してる😘がいいですね💕︎💕︎💕︎💕︎💕︎💕︎💕︎💕︎💕︎
1832,ビルボードで21週連続1位を獲得し続けてるけどどこまで行くんだこれ
1833,2014年に生まれて2023年にできた歌だから一番好きかも知れない😭😭😭😭だから…一番好きなのでいいねよろしくお願いします💕︎🙏🙇‍♀️😊👍
1834,再生回数3億回おめでとうこれからもずっとアイドルを推し続けますまさか怪物を超えるとは…すげぇぜ新時代誕生
1835,何か久しぶり聞きににきたら再生数すごいことになってて草
1836,アイが歌う
1837,そろそろ映画地上波でやらないかな
1838,アイデア!
1839,いつでも何年も楽しませてくださいよろしくお願いしますいろいろよろしくお願いします本当にお疲れ様です
1840,シーズン2でも聞きたい
1841,アンぱんまんのかえうたおもろ
1842,ビルボードの連続1位勇者で自己ストップかけちゃうんじゃない
1843,2024年も聞く予定の人ー🙋
1844,いろんな意味でヤバいし凄い😂
1845,個人的には嫌だけどなんかlemon超えそう
1846,"りらちゃんか""わ""い""ー"
1847,カワイイ❤
1848,何回聞いても飽きないいくらちゃんの歌声❤😊
1849,いつも見ています❤❤❤
1850,さいこう
1851,推しの子の同人誌で致す前に没頭する目的のために聞いたのは僕です穢れた再生回数を1回追加してしまい申し訳ありませんでしたYOASOBI様
1852,3億回再生おめでとうございます🎉
1853,まだ人気1位なのエグい
1854,やっぱ好きだわ
1855,こりゃすぐにマリーゴールド越すね
1856,2023年も見てる人🤚
1857,専用曲って感じ
1858,神曲
1859,この曲聞きながら絵描くとはかどるアイドル大好き💕
1860,一番人気が時間軸おかしくて草
1861,私この曲一番好きです❤
1862,聴いてる厨を絶滅させたいからずっと急上昇1位にいて欲しい
1863,この曲が素晴らしいし私の心に届いたで良さそうですね
1864,推しの子漫画だけ読んでてアニメ未見だけどこのMVだけで泣けた最後のアイのセリフは反則よ...泣けるわ...
1865,基金經理就會出現了結婚😢
1866,うれし♥️わたし♥️こんなにも多くの人に聞いてもらえて
1867,女でロン毛で二人の子持ちでなにも食べてなくても楽しそうで米津さんにしさされた春雷だの大勝利🎉✨😆✨🎊
1868,怪物に勝利したアイドルという言葉でうちのめそうとしたチームをうちのめした歌詞の内容と容姿とシチュエーションでバニラさんの勝利👑
1869,それよりこんな曲をつくってくれたのとてもありがとう米津玄師さんも秋バージョンジョージアでこの曲のおかげで君しか考えられないというところで指をさしてくれたのは春雷を意味する自転車置き場YOASOBIさんのおかげで米津玄師さんが認めてくれたうれしいですありがとう
1870,しらすからの大出世おめでとう
1871,いつも主人公はあのひと
1872,もう少しでブームが終わる…😢SPECIALSのせいだ!
1873,なにも食べてないというのもよく知ってるね
1874,3月のライオンで三姉妹されたあかりさんは実は二人の子持ち隠してたの♥️わおー歌にされちゃって三億よあそびさんありがとうこざいます
1875,大勝利のバニラ👑
1876,怪物に勝利したアイドルと偽物情報に勝利した本物古部駅で米津玄師さんも参戦♥️
1877,だんだん特定されていくこの主人公は春雷だ♥️
1878,カメラ持ってるよねカメラでとってる人の勝利
1879,ロングヘアーの勝利おめでとう
1880,ふたりの子持ちの勝利
1881,ボブカットにロン毛が勝利
1882,子持ち二人の勝利いえい
1883,無敵の笑顔で荒らすメディア知りたいその秘密ミステリアス抜けてるとこさえ彼女のエリア完璧で嘘つきな君は天才的なアイドル様今日何食べた好きな本は遊びに行くならどこに行くの何も食べてないそれは内緒何を聞かれてものらりくらりそう淡とだけど燦と見えそうで見えない秘密は蜜の味あれもないないないこれもないないない好きなタイプは相手はさあ答えて誰かを好きになることなんて私分からなくてさ嘘か本当か知り得ないそんな言葉にまた一人堕ちるまた好きにさせる誰もが目を奪われていく君は完璧で究極のアイドル金輪際現れない一番星の生まれ変わりその笑顔で愛してるで誰も彼も虜にしていくその瞳がその言葉が嘘でもそれは完全なアイはいはいあの子は特別です我はハナからおまけですお星様の引き立て役Bです全てがあの子のお陰なわけない洒落臭い妬み嫉妬なんてないわけがないこれはネタじゃないからこそ許せない完璧じゃない君じゃ許せない自分を許せない誰よりも強い君以外は認めない誰もが信じ崇めてるまさに最強で無敵のアイドル弱点なんて見当たらない一番星を宿している弱いとこなんて見せちゃダメダメ知りたくないとこは見せずに唯一無二じゃなくちゃイヤイヤそれこそ本物のアイ得意の笑顔で沸かすメディア隠しきるこの秘密だけは愛してるって嘘で積むキャリアこれこそ私なりの愛だ流れる汗も綺麗なアクアルビーを隠したこの瞼歌い踊り舞う私はマリアそう嘘はとびきりの愛だ誰かに愛されたことも誰かのこと愛したこともないそんな私の嘘がいつか本当になること信じてるいつかきっと全部手に入れる私はそう欲張りなアイドル等身大でみんなのことちゃんと愛したいから今日も嘘をつくのこの言葉がいつか本当になる日を願ってそれでもまだ君と君にだけは言えずにいたけどやっと言えたこれは絶対嘘じゃない愛してる
