index,textDisplay
368,ヤバい若い子は気づいてる
369,コメントのバグは終了かなコメント読むため戻るのにエライ面倒だったからな
370,これは無限に聴ける神曲ですわ
371,絶対ハマるもんかって思ってて気づいたら毎日聴いてるんですが
372,私はアイドルが大すき
373,次は3億5000万回
374,惹きつける人っているよね人間はおもしろいね
375,3.4億再生おめでとう
376,半年たっても伝説的なアイドル様😊あと6000万回で4億回😊😊❤❤アイシテル
377,いつもレんしゅうしてるうしてるよだいすきだよ❤❤❤❤❤❤❤❤
378,この歌いいよなー
379,せんもん
380,12月中には4億行けるかなぁ
381,難しい😓1:34
382,2期の曲大丈夫か……って思ってしまうくらいにはこの曲作品にマッチしてる
383,最後アイドルの仮面(被り物)を捨てて愛してるって伝えるの本当に嘘じゃないんだろうなって
384,コメントの量バグほど多いなぁ
385,この曲言うほど良くないよね
386,推しが退所してから毎日聴いてます
387,アイさんの言葉と歌詞が一緒なん沁みました😢
388,1:09まじでごめん絶対違うんだけど愛してるでが関西弁にしか聞こえん
389,ヤングジャンプで例のシーンまでの話しか読んでなくて3年越しにこの作品に触れましたがまさかここまで惹き込まれる作品とは思わなかった
390,コメント欄だいぶ落ち着いたな
391,あの日本の方いらっしゃいますかw
392,この曲運動会の曲になった😂
393,三億回おめでとうございます人気4位になっちゃったado許せんなあ
394,3.4億おめでとう6000万回再生で4億じゃんやばぁしかも投稿してもう6ヶ月もたったのかまじで時の流れは早い
395,まだ人気4位入ってんのやばい
396,流石に半年も経ったら人気ランキング落ちるかな…4位…ファッ!?
397,アイドルに関する日本のビデオが世界中のトレンドチャートに6か月間も存在し続けていることは信じられないことですそれは本当に信じられないことです400M行きましょう
398,最後のアイに抱かれるけど直ぐに消えるところが悲しすぎる
399,こんにちは皆さんおやすみ皆さんさようなら
400,このコメント欄の波状投稿で再生数も多少上がってるから面倒くさいけど良しとするか
401,コメ欄閉鎖とか無いよなな
402,コメント欄落ち着こうか…😅
403,この分だとミッドナイト中コメント欄占拠されるな
404,🎉🎉🎉🎉3.4億🎉🎉🎉🎉
405,"“在演艺圈里谎言就是武器"""
406,短文非表示に出来ない物かね
407,悔しかったら作って見ろと
408,MV公開から半年で3億4029万9416再生でした
409,今年の紅白確定かな
410,本日の再生数は876228回です先週の今日が906347回なので先週比は96.7%です3.4億再生おめでとうございます🎉年末まで残り80日ですところで海外の方のコメントが多いようですが何かあったのでしょうか
411,ついに夜に駆けるを超えてしまったか神曲だから当然
412,まさか今日80万割るのか𝑶𝑴𝑮
413,3.4億回再生🌸おめでとう㊗️
414,3.4億再生🎉
415,未だに4位ってマジか
416,コメント欄ジャックされたか
417,まさか夜を駆けるを超える曲になりそうなんて
418,ガチで一生飽きない神曲♪聴くたびアイのことを思い出してドンドン好きになるの不思議
419,Hey guys! We have a gift for you!間違えたHey guys! How did you find this music video?
420,YouTubeにはMV広告ってのがあって海外(の方と思われる)の人からの報告によると1ヶ月前にはアイドルの広告をYouTubeで見かけたらしい今日またAyaseがド派手に広告打ってんのかな海外コメント凄い
421,韓国人が居ない世界清い世界
422,5か月ぶりに来たけどまだ4位なのすごい
423,コメントが1日1500件レベルのスピードで増えてる…向こうで何があったんや⁉︎
424,再生回数3.4億行ったはいいけど順位が下がっている…
425,未だに聞いてる同士見つけてアイドルの凄さが伝わってくる
426,レコード大賞受賞&紅白出場これは再生数に直結するからなんとしても手に入れなくては
427,ナイナイナイ👋
428,3億4000万回再生おめでとうございます🎉
429,人気順が一位になってる
430,コメント欄やってんねえやってんねえ
431,流石に英語の一言コメントが鬱陶しくなってきた
432,サビになぜかあいつの叫び声が聞こえる
433,アメリカの人口が3億3200万くらいだから1人1回みてもあまる再生数
434,4月13日公開日4月16日1000万再生4月19日2000万再生4月20日100万高評価4月22日3000万再生4月25日4000万再生4月29日5000万再生5月2日6000万再生5月6日7000万再生5月10日8000万再生5月13日200万高評価5月14日9000万再生5月18日1億再生5月21日1.1億再生5月25日チャンネル登録者数500万人5月26日1.2億再生5月30日1.3億再生6月3日1.4億再生6月7日1.5億再生6月11日1.6億再生6月16日1.7億再生6月20日1.8億再生6月24日1.9億再生6月29日2億再生7月4日2.1億再生7月6日300万高評価7月9日2.2億再生7月10日10万コメント7月15日2.3億再生7月21日2.4億再生7月27日2.5億再生8月2日2.6億再生8月9日2.7億再生8月16日2.8億再生8月24日2.9億再生9月2日3億再生9月11日3.1億再生9月21日3.2億再生10月1日3.3億再生10月12日3.4億再生
435,もう少しでを入れていなかったごめんなさい😂
436,3.4億‼️まだまだ伸ばすぞ🎉
437,3.4億回再生❗️
438,何と良い曲
439,気分が上がるよね😊
440,今年のレコード大賞は確定ですねあ他の候補ってありましたっけで紅白の大トリも確定でしょ
441,やべぇ笑無意識にバニラがでてきてしまう笑笑
442,3.4億再生🎉チャンネル登録600万凄い❤🎉
443,3.4億回再生おめでとうございますもうすぐで登録者600万人になりますねこれからも頑張ってください
444,カワイイ❤️😃
445,サビの部分最初は着ぐるみ来てるけどラスサビの部分は着てないんだよな今までは本音を出さず(出せず)過ごしてきたけど最後に皆の事をちゃんと愛したいとかアイにとっては嘘をつく事が愛でそれが本当になって欲しいと心から願えるようになったっていう道のりを本音を隠したり嘘で塗り固めてるアイ着ぐるみを着て自分の姿を隠している(本音を周りから隠している)ラスサビのアイ本音を出しているから着ぐるみを脱いでいるっていう表現なのかなって思えて凄く好き
446,この動画をきっかけに本編見たら完全にタイトルを誤解してたわ押しの子ってそういう意味か・・・
447,"あ3.4億回突破😊😊😊❤❤❤次こそからは3.5億回""まさに最強で無敵のYOASOBI😊😊"""
448,アカウント買って自動でやってるんじゃないかってぐらい初期アイコンでNiceっていうコメントしかないさすがに本人はやってないだろうけども...
449,あかさかの箱のおかんがでそう
450,インドネシアからご挨拶を聞くことができてとてもうれしいです
451,3億4000万再生おめでとうございます
452,3億4000万回再生おめでとう🎉
453,3.4億
454,コメント頻度高し
455,3.4億🎉🎉🎉
456,いい曲すぎる🥺
457,3.4億突破したってのになぁんだこのコメント欄のしけ具合は…
458,流行ってるの観ない人なので最近珍しく推しの子観てハマってフルも初めて聴いてもっとハマった作品も歌も魅了させる力あるね
459,やった3.4億
460,㊗️3.4億再生おめでとう🎉🎉🎉🎉
461,3.4億🎉🎉🎉
462,10/12 18:53 3.4億再生までおよそ2000再生
463,10/12 18:44 3.4億再生までおよそ7000再生
464,5ヶ月で3.3億ってガチですげーな
465,アイドルを国家にして欲しいw
466,なんか海外で企画やってる・中身のない簡単なコメントみんなで打ち込もうみたいな
467,10/12 18:24 3.4億再生までおよそ16000再生
468,今年のレコード大賞に期待しています
469,10/12 18:19 3.4億再生までおよそ21000再生
470,10/12 18:13 3.4億再生までおよそ26000再生
471,18:10 3.4億再生までおよそ31000再生
472,Love from Bangladesh 🇧🇩🇧🇩🇧🇩🇧🇩ভালোবাসাবাংলাদেশথেকেバングラデシュから愛
